1016027000	1322430	R4PAQ3
1016027643	2583111	A0A4P8W729
1016027644	10407	A0A0P0KI45
1016027645	11053	A0A139ZYM1
1016027646	11053	A0A139ZYM2
1016027647	2591644	A0A516L1G0
1016027648	11053	A0A139ZYM4
1016027649	2591644	A0A516L1G2
1016027650	11053	A0A139ZYM6
1016027651	11053	A0A139ZYM7
1016027652	2591644	A0A516L1G5
1016027653	2591644	A0A516L1G6
1016027654	2591644	A0A516L1G7
1016027655	2591644	A0A516L1G8
1016027656	2591644	A0A516L1G9
1016027657	2591644	A0A516L1G4
1016027658	2591644	A0A516L1G3
1016027659	2591644	A0A516L1G1
1016027660	1323049	R4PBD3
1016027661	1323026	R4PBD4
1016027662	1322660	R4PBD5
1016027663	657750	R4PBD6
1016027664	1323026	R4PBD7
1016027665	1322664	R4PBD8
1016027666	1323026	R4PBD1
1016027667	11053	A0A139ZYM9
1016027668	11053	A0A139ZYM8
1016027669	11053	A0A139ZYM5
1016027670	1322802	R4PBD2
1016027671	1322624	R4PBD9
1016027672	1323067	R4PAY8
1016027673	10407	A0A0P0KI51
1016027674	10407	A0A0P0KHV2
1016027675	1323024	R4PAY1
1016027676	11103	A0A0P0KI54
1016027677	2585457	A0A4P8W5Y1
1016027678	11053	A0A139ZYN1
1016027679	11053	A0A139ZYN2
1016027680	2591644	A0A516L1H0
1016027681	11053	A0A139ZYN4
1016027682	2591644	A0A516L1H2
1016027683	2591644	A0A516L1H3
1016027684	2591644	A0A516L1H4
1016027685	11053	A0A139ZYN8
1016027686	2591644	A0A516L1H6
1016027687	2591644	A0A516L1H7
1016027688	2591644	A0A516L1H8
1016027689	2591644	A0A516L1H9
1016027690	2591644	A0A516L1H5
1016027691	10407	A0A0P0KHV9
1016027692	657750	R4PBE2
1016027693	2591644	A0A516L1H1
1016027694	1322664	R4PBE3
1016027695	11053	A0A139ZYN7
1016027696	11053	A0A139ZYN6
1016027697	627394	R4PBE7
1016027698	1322440	R4PBE8
1016027699	1322664	R4PBE9
1016027700	11053	A0A139ZYN5
1016027701	1322624	R4PBE4
1016027702	1323027	R4PBE5
1016027703	1323027	R4PBE1
1016027704	2583141	A0A4P8W5X5
1016027705	10407	A0A0P0KI60
1016027706	2583139	A0A4P8W5W0
1016027707	2585457	A0A4P8W655
1016027708	1323067	R4PAY2
1016027709	11103	A0A0P0KI64
1016027710	11103	A0A0P0KHW5
1016027711	2583160	A0A4P8W678
1016027712	2583160	A0A4P8W6J7
1016027713	10407	A0A0P0KI68
1016027714	2591644	A0A516L1I1
1016027715	2591644	A0A516L1I2
1016027716	2591644	A0A516L1I3
1016027717	2591644	A0A516L1I4
1016027718	2591644	A0A516L1I5
1016027719	2591644	A0A516L1I6
1016027720	2591644	A0A516L1I7
1016027721	2591644	A0A516L1I8
1016027722	2591644	A0A516L1I9
1016027723	2591644	A0A516L1I0
1016027724	1322624	R4PBF1
1016027725	1322440	R4PBF2
1016027726	627394	R4PBF3
1016027727	1322665	R4PBF4
1016027728	1323028	R4PBF5
1016027729	1322662	R4PBF6
1016027730	465967	R4PBF7
1016027731	1323028	R4PBF8
1016027732	1322665	R4PBF9
1016027733	1323024	R4PAX5
1016027734	1323024	R4PAX1
1016027735	2583160	A0A4P8W6D9
1016027736	2583160	A0A4P8W770
1016027737	1323067	R4PAX8
1016027738	10407	A0A0P0KHX0
1016027739	2583160	A0A4P8W6R0
1016027740	2583131	A0A4P8W6C0
1016027741	2583131	A0A4P8W5Z7
1016027742	2583131	A0A4P8W5T7
1016027743	2583131	A0A4P8W5T5
1016027744	1322439	R4PBC8
1016027745	10407	A0A0P0KHX7
1016027746	10407	A0A0P0KI78
1016027747	11053	A0A139ZYP4
1016027748	2591644	A0A516L1J2
1016027749	2591644	A0A516L1J3
1016027750	2591644	A0A516L1J4
1016027751	11053	A0A139ZYP8
1016027752	2591644	A0A516L1J6
1016027753	2591644	A0A516L1J7
1016027754	2591644	A0A516L1J8
1016027755	2591644	A0A516L1J9
1016027756	1322662	R4PBG0
1016027757	465967	R4PBG1
1016027758	2591644	A0A516L1J5
1016027759	1322666	R4PBG3
1016027760	1322663	R4PBG4
1016027761	1322441	R4PBG5
1016027762	1322528	R4PBG6
1016027763	1322441	R4PBG7
1016027764	1322663	R4PBG8
1016027765	1322666	R4PBG9
1016027766	2591644	A0A516L1J1
1016027767	55987	A0A192ZHQ9
1016027768	2591644	A0A516L1J0
1016027769	11053	A0A139ZYP7
1016027770	11053	A0A139ZYP5
1016027771	11053	A0A139ZYP2
1016027772	11103	A0A0P0KHY1
1016027773	1739614	A0A0P0KI80
1016027774	1323028	R4PBG2
1016027775	1322436	R4PB63
1016027776	11053	A0A139ZYQ0
1016027777	10407	A0A0P0KHY6
1016027778	11053	A0A139ZYQ2
1016027779	10407	A0A0P0KI88
1016027780	2591644	A0A516L1K1
1016027781	2591644	A0A516L1K2
1016027782	2591644	A0A516L1K3
1016027783	11053	A0A139ZYQ7
1016027784	2591644	A0A516L1K5
1016027785	2591644	A0A516L1K6
1016027786	2591644	A0A516L1K7
1016027787	2591644	A0A516L1K8
1016027788	2591644	A0A516L1K9
1016027789	2591644	A0A516L1K4
1016027790	1322528	R4PBH1
1016027791	2591644	A0A516L1K0
1016027792	11053	A0A139ZYQ6
1016027793	1322667	R4PBH4
1016027794	1322529	R4PBH5
1016027795	1322802	R4PBH2
1016027796	1322428	R4PAM2
1016027797	1322802	R4PBH8
1016027798	1322667	R4PBH9
1016027799	1322436	R4PB69
1016027800	1322439	R4PBC5
1016027801	1322428	R4PAL3
1016027802	1322428	R4PAM8
1016027803	1322661	R4PBF0
1016027804	1739614	A0A0P0KI90
1016027805	2583162	A0A4P8W773
1016027806	11103	A0A0P0KHZ2
1016027807	2583162	A0A4P8W6K4
1016027808	10407	A0A0P0KI94
1016027809	2583162	A0A4P8W6F8
1016027810	10407	A0A0P0KHZ6
1016027811	12092	A0A0P0KI96
1016027812	2591644	A0A516L1L0
1016027813	2591644	A0A516L1L1
1016027814	2591644	A0A516L1L2
1016027815	2591644	A0A516L1L3
1016027816	2591644	A0A516L1L4
1016027817	11053	A0A139ZYR8
1016027818	2591644	A0A516L1L6
1016027819	2591644	A0A516L1L7
1016027820	2591644	A0A516L1L8
1016027821	2582889	A0A4P8W7A3
1016027822	1322445	R4PBI0
1016027823	1322445	R4PBI1
1016027824	1322667	R4PBI2
1016027825	2583104	A0A4P8W7A7
1016027826	2583203	A0A4P8W7A8
1016027827	2583149	A0A4P8W7A9
1016027828	2582888	A0A4P8W7A4
1016027829	1322803	R4PBI7
1016027830	2591644	A0A516L1L9
1016027831	2583167	A0A4P8W7A1
1016027832	2583103	A0A4P8W7A0
1016027833	2591644	A0A516L1L5
1016027834	1322664	R4PBI8
1016027835	2582872	A0A4P8W7A6
1016027836	11053	A0A139ZYR7
1016027837	11053	A0A139ZYR3
1016027838	1322802	R4PBI3
1016027839	627419	R4PBI5
1016027840	1323029	R4PBI6
1016027841	1323029	R4PBI4
1016027842	2583162	A0A4P8W6A0
1016027843	11053	A0A139ZYS1
1016027844	11053	A0A139ZYS2
1016027845	2591644	A0A516L1M0
1016027846	2591644	A0A516L1M1
1016027847	2591644	A0A516L1M2
1016027848	2591644	A0A516L1M3
1016027849	2591644	A0A516L1M4
1016027850	2591644	A0A516L1M5
1016027851	2583168	A0A4P8W7B0
1016027852	2591644	A0A516L1M7
1016027853	2591644	A0A516L1M8
1016027854	2591644	A0A516L1M9
1016027855	1322447	R4PBJ0
1016027856	627400	R4PBJ1
1016027857	2583169	A0A4P8W7B6
1016027858	2582877	A0A4P8W7B7
1016027859	2583204	A0A4P8W7B8
1016027860	2583105	A0A4P8W7B9
1016027861	1322668	R4PBJ6
1016027862	1322447	R4PBJ5
1016027863	1322447	R4PBJ8
1016027864	1322803	R4PBJ2
1016027865	2583151	A0A4P8W7B5
1016027866	2591644	A0A516L1M6
1016027867	1322664	R4PBJ3
1016027868	11053	A0A139ZYS5
1016027869	11053	A0A139ZYS3
1016027870	1322665	R4PBJ9
1016027871	2582871	A0A4P8W7B1
1016027872	2583162	A0A4P8W686
1016027873	1322661	R4PBE0
1016027874	1322661	R4PB96
1016027875	1322661	R4PBA0
1016027876	1322909	R4PAQ5
1016027877	1322909	R4PAQ0
1016027878	2591644	A0A516L1N0
1016027879	2591644	A0A516L1N1
1016027880	2591644	A0A516L1N2
1016027881	2591644	A0A516L1N3
1016027882	2591644	A0A516L1N4
1016027883	2591644	A0A516L1N5
1016027884	2591644	A0A516L1N6
1016027885	2591644	A0A516L1N7
1016027886	2583171	A0A4P8W7C2
1016027887	2591644	A0A516L1N9
1016027888	1322529	R4PBK0
1016027889	2583187	A0A4P8W7C5
1016027890	2583206	A0A4P8W7C6
1016027891	2582882	A0A4P8W7C7
1016027892	2582936	A0A4P8W7C8
1016027893	55987	A0A192ZHU3
1016027894	1322668	R4PBK2
1016027895	1322668	R4PBK7
1016027896	55987	A0A192ZHU6
1016027897	1322449	R4PBK9
1016027898	1322529	R4PBK8
1016027899	2582948	A0A4P8W7C3
1016027900	2591644	A0A516L1N8
1016027901	2582876	A0A4P8W7C0
1016027902	1322665	R4PBK4
1016027903	2582883	A0A4P8W7C4
1016027904	1322661	R4PBE6
1016027905	1323066	R4PAW2
1016027906	1323040	R4PAJ4
1016027907	1323066	R4PAV7
1016027908	1323040	R4PAJ8
1016027909	1323066	R4PAU6
1016027910	1323066	R4PAV2
1016027911	2583128	A0A4P8W708
1016027912	2583128	A0A4P8W6A2
1016027913	2585483	A0A4P8W5S5
1016027914	2583128	A0A4P8W6S4
1016027915	2585483	A0A4P8W6H1
1016027916	2583146	A0A4P8W6B9
1016027917	2583172	A0A4P8W7D0
1016027918	2583108	A0A4P8W7D1
1016027919	1322474	R4PA44
1016027920	2583155	A0A4P8W7D3
1016027921	627426	R4PBL0
1016027922	1322665	R4PBL1
1016027923	1322530	R4PBL2
1016027924	1322669	R4PBL3
1016027925	2582944	A0A4P8W7D8
1016027926	2583100	A0A4P8W7D9
1016027927	657753	R4PBL6
1016027928	1322666	R4PBL7
1016027929	1322449	R4PBL8
1016027930	1322669	R4PBL9
1016027931	55987	A0A192ZHV7
1016027932	1322449	R4PBL5
1016027933	627426	R4PBL4
1016027934	55987	A0A192ZHV1
1016027935	2583174	A0A4P8W7D7
1016027936	1322474	R4PA49
1016027937	2583146	A0A4P8W6Z4
1016027938	2583146	A0A4P8W5Z9
1016027939	1322474	R4PA72
1016027940	2583146	A0A4P8W6I3
1016027941	2583146	A0A4P8W5Z8
1016027942	2583146	A0A4P8W657
1016027943	1322474	R4PA65
1016027944	2591644	A0A516L1P0
1016027945	2591644	A0A516L1P1
1016027946	2591644	A0A516L1P2
1016027947	2591644	A0A516L1P3
1016027948	2591644	A0A516L1P4
1016027949	2591644	A0A516L1P5
1016027950	2583109	A0A4P8W7E0
1016027951	2591644	A0A516L1P7
1016027952	2583175	A0A4P8W7E2
1016027953	2591644	A0A516L1P9
1016027954	2591644	A0A516L1P8
1016027955	657753	R4PBM1
1016027956	2582888	A0A4P8W7E3
1016027957	1322532	R4PBM3
1016027958	2583102	A0A4P8W7E8
1016027959	2583187	A0A4P8W7E9
1016027960	657753	R4PBM6
1016027961	1322670	R4PBM5
1016027962	55987	A0A192ZHW2
1016027963	1322666	R4PBM4
1016027964	1322532	R4PBM8
1016027965	2584779	A0A4P8W7E1
1016027966	2591644	A0A516L1P6
1016027967	1322530	R4PBM0
1016027968	2583157	A0A4P8W7E7
1016027969	2582937	A0A4P8W7E4
1016027970	2019618	A0A220VVM7
1016027971	2583182	A0A4P8W6V0
1016027972	2585464	A0A4P8W5J4
1016027973	2583138	A0A4P8W6V5
1016027974	2583182	A0A4P8W718
1016027975	2585464	A0A4P8W690
1016027976	2583138	A0A4P8W677
1016027977	2591644	A0A516L1Q0
1016027978	2591644	A0A516L201
1016027979	2591644	A0A516L1Q2
1016027980	2591644	A0A516L1Q3
1016027981	2591644	A0A516L204
1016027982	2591644	A0A516L1Q5
1016027983	2591644	A0A516L1Q6
1016027984	2591644	A0A516L207
1016027985	2591644	A0A516L208
1016027986	2591644	A0A516L209
1016027987	2591644	A0A516L1Q9
1016027988	1322670	R4PBN1
1016027989	1322451	R4PBN2
1016027990	2591644	A0A516L1Q8
1016027991	2582876	A0A4P8W7F8
1016027992	2591644	A0A516L1Q7
1016027993	1322451	R4PBN6
1016027994	1322533	R4PBN7
1016027995	2591644	A0A516L206
1016027996	2591644	A0A516L205
1016027997	2591644	A0A516L1Q4
1016027998	2591644	A0A516L203
1016027999	2591644	A0A516L202
1016028000	1322671	R4PBN9
1016028001	1322667	R4PBN8
1016028002	1322532	R4PBN4
1016028003	2583179	A0A4P8W7F6
1016028004	1322667	R4PBN0
1016028005	2584781	A0A4P8W7F1
1016028006	2583178	A0A4P8W7F0
1016028007	2591644	A0A516L1Q1
1016028008	2591644	A0A516L200
1016028009	2582871	A0A4P8W7F2
1016028010	2591644	A0A516L1R0
1016028011	2591644	A0A516L1R1
1016028012	2591644	A0A516L210
1016028013	2591644	A0A516L1R3
1016028014	2591644	A0A516L1R4
1016028015	2591644	A0A516L215
1016028016	2591644	A0A516L213
1016028017	2584783	A0A4P8W7G1
1016028018	2591644	A0A516L218
1016028019	2591644	A0A516L219
1016028020	2591644	A0A516L1R9
1016028021	2591644	A0A516L1R7
1016028022	2582882	A0A4P8W7G6
1016028023	2584781	A0A4P8W7G7
1016028024	11083	A0A4P8W7G5
1016028025	2591644	A0A516L1R8
1016028026	2584779	A0A4P8W7G2
1016028027	2591644	A0A516L217
1016028028	2591644	A0A516L216
1016028029	2591644	A0A516L1R6
1016028030	2583159	A0A4P8W7G0
1016028031	2591644	A0A516L1R5
1016028032	2591644	A0A516L214
1016028033	2591644	A0A516L212
1016028034	2591644	A0A516L1R2
1016028035	2591644	A0A516L211
1016028036	2583160	A0A4P8W7G9
1016028037	2583182	A0A4P8W7G8
1016028038	1322509	R4PB27
1016028039	1322509	R4PB22
1016028040	1322482	R4PB49
1016028041	2582943	A0A4P8W7B3
1016028042	1322482	R4PB53
1016028043	2591644	A0A516L1S0
1016028044	2591644	A0A516L1S1
1016028045	2591644	A0A516L1S2
1016028046	2591644	A0A516L1S3
1016028047	2591644	A0A516L1S4
1016028048	2591644	A0A516L1S5
1016028049	2591644	A0A516L1S6
1016028050	2591644	A0A516L227
1016028051	2584785	A0A4P8W7H2
1016028052	2591644	A0A516L1S9
1016028053	2583161	A0A4P8W7H4
1016028054	1322533	R4PBP0
1016028055	2583105	A0A4P8W7H6
1016028056	1322633	R4PBP3
1016028057	2584783	A0A4P8W7H8
1016028058	2584786	A0A4P8W7H9
1016028059	1322671	R4PBP6
1016028060	1322633	R4PBP7
1016028061	1322452	R4PBP8
1016028062	1322803	R4PBP5
1016028063	55987	A0A192ZI98
1016028064	1322452	R4PBP2
1016028065	2591644	A0A516L229
1016028066	2591644	A0A516L228
1016028067	2591644	A0A516L1S8
1016028068	2591644	A0A516L1S7
1016028069	11083	A0A4P8W7H1
1016028070	2591644	A0A516L226
1016028071	10407	A0A0P0KIA3
1016028072	2583103	A0A4P8W7H0
1016028073	2591644	A0A516L225
1016028074	2591644	A0A516L224
1016028075	2591644	A0A516L223
1016028076	2591644	A0A516L230
1016028077	2591644	A0A516L231
1016028078	2591644	A0A516L232
1016028079	2591644	A0A516L233
1016028080	2591644	A0A516L1T4
1016028081	2591644	A0A516L235
1016028082	2591644	A0A516L236
1016028083	2591644	A0A516L1T7
1016028084	2591644	A0A516L1T8
1016028085	2591644	A0A516L1T9
1016028086	1322809	R4PC00
1016028087	2584785	A0A4P8W7I5
1016028088	2583186	A0A4P8W7I6
1016028089	1322810	R4PC03
1016028090	1322452	R4PBQ4
1016028091	627395	R4PC05
1016028092	1322634	R4PBQ6
1016028093	1322810	R4PC07
1016028094	627392	R4PBQ7
1016028095	1322803	R4PBQ9
1016028096	1322559	R4PC06
1016028097	2583164	A0A4P8W7I9
1016028098	1322804	R4PBQ5
1016028099	1322464	R4PC04
1016028100	2583107	A0A4P8W7I8
1016028101	1322803	R4PBQ2
1016028102	1322559	R4PC01
1016028103	1322671	R4PBQ1
1016028104	1322634	R4PBQ0
1016028105	10407	A0A0P0KIB4
1016028106	2583106	A0A4P8W7I3
1016028107	2591644	A0A516L238
1016028108	1381007	A0A4P8W7I1
1016028109	2591644	A0A516L240
1016028110	2591644	A0A516L1U1
1016028111	2591644	A0A516L242
1016028112	2591644	A0A516L243
1016028113	2591644	A0A516L244
1016028114	2591644	A0A516L245
1016028115	2591644	A0A516L246
1016028116	2591644	A0A516L247
1016028117	2584787	A0A4P8W7J2
1016028118	2591644	A0A516L249
1016028119	1322634	R4PBR0
1016028120	1322464	R4PC11
1016028121	2584788	A0A4P8W7J6
1016028122	2583167	A0A4P8W7J7
1016028123	1322898	R4PC14
1016028124	1322805	R4PC15
1016028125	1322668	R4PBR6
1016028126	1322465	R4PC17
1016028127	1322805	R4PBR8
1016028128	1322641	R4PBR9
1016028129	1322898	R4PC19
1016028130	1323072	R4PC18
1016028131	1322812	R4PC16
1016028132	627411	R4PBR5
1016028133	11083	A0A4P8W7J9
1016028134	1323072	R4PC13
1016028135	1322804	R4PBR2
1016028136	2584788	A0A4P8W7J5
1016028137	627392	R4PBR1
1016028138	1322559	R4PC10
1016028139	2583109	A0A4P8W7J4
1016028140	2591644	A0A516L1U9
1016028141	1381007	A0A4P8W7J3
1016028142	10407	A0A0P0KIC8
1016028143	2591644	A0A516L251
1016028144	2591644	A0A516L1V2
1016028145	2591644	A0A516L1V3
1016028146	2591644	A0A516L1V4
1016028147	2591644	A0A516L255
1016028148	2591644	A0A516L256
1016028149	2591644	A0A516L257
1016028150	2591644	A0A516L258
1016028151	2591644	A0A516L1V9
1016028152	627411	R4PBS0
1016028153	2583168	A0A4P8W7K5
1016028154	2584790	A0A4P8W7K6
1016028155	1322899	R4PC23
1016028156	1322641	R4PBS4
1016028157	1322805	R4PBS5
1016028158	1322806	R4PC26
1016028159	2583191	A0A4P8W7K9
1016028160	1322641	R4PBS8
1016028161	1322669	R4PBS9
1016028162	1322899	R4PC28
1016028163	1322465	R4PC25
1016028164	2584792	A0A4P8W7K8
1016028165	1322812	R4PC24
1016028166	1322668	R4PBS2
1016028167	1323072	R4PC22
1016028168	1322465	R4PC21
1016028169	1322812	R4PC20
1016028170	2583190	A0A4P8W7K3
1016028171	2591644	A0A516L1V8
1016028172	2591644	A0A516L1V7
1016028173	2584790	A0A4P8W7K1
1016028174	2591644	A0A516L1V6
1016028175	2591644	A0A516L260
1016028176	2591644	A0A516L1W1
1016028177	2591644	A0A516L262
1016028178	2591644	A0A516L1W3
1016028179	2591644	A0A516L1W4
1016028180	2591644	A0A516L265
1016028181	2591644	A0A516L266
1016028182	2591644	A0A516L267
1016028183	2591644	A0A516L268
1016028184	2591644	A0A516L269
1016028185	1322806	R4PC30
1016028186	1322466	R4PC31
1016028187	2582887	A0A4P8W7L6
1016028188	1322899	R4PC33
1016028189	2583171	A0A4P8W7L8
1016028190	1322669	R4PBT5
1016028191	1322884	R4PBT6
1016028192	1322466	R4PC37
1016028193	1322940	R4PBT8
1016028194	1323071	R4PBT9
1016028195	627421	R4PC38
1016028196	1322456	R4PBT7
1016028197	1322813	R4PC36
1016028198	1322806	R4PC35
1016028199	1323071	R4PBT4
1016028200	1322456	R4PBT3
1016028201	1322884	R4PBT2
1016028202	2584794	A0A4P8W7L4
1016028203	2591644	A0A516L1W9
1016028204	10407	A0A0P0KIE4
1016028205	2591644	A0A516L1W8
1016028206	10407	A0A0P0KIE6
1016028207	2584792	A0A4P8W7L2
1016028208	2591644	A0A516L270
1016028209	2591644	A0A516L271
1016028210	2591644	A0A516L1X2
1016028211	2591644	A0A516L273
1016028212	2591644	A0A516L274
1016028213	2591644	A0A516L1X5
1016028214	2591644	A0A516L276
1016028215	2591644	A0A516L277
1016028216	2591644	A0A516L278
1016028217	2591644	A0A516L1X9
1016028218	1322669	R4PBU0
1016028219	1322940	R4PBU1
1016028220	1323071	R4PBU2
1016028221	1322910	R4PC43
1016028222	2582875	A0A4P8W7M8
1016028223	1323009	R4PBU5
1016028224	657758	R4PBU6
1016028225	627421	R4PC46
1016028226	1322670	R4PBU8
1016028227	1323009	R4PBU9
1016028228	1323036	R4PC48
1016028229	2584796	A0A4P8W7M9
1016028230	1322813	R4PC45
1016028231	1322670	R4PBU4
1016028232	1322467	R4PC44
1016028233	2583173	A0A4P8W7M7
1016028234	1322813	R4PC41
1016028235	2582892	A0A4P8W7M4
1016028236	10407	A0A0P0KIF3
1016028237	1322910	R4PC40
1016028238	2591644	A0A516L279
1016028239	2583172	A0A4P8W7M3
1016028240	10407	A0A0P0KIF7
1016028241	2591644	A0A516L280
1016028242	2591644	A0A516L1Y1
1016028243	2591644	A0A516L1Y2
1016028244	2591644	A0A516L1Y3
1016028245	2591644	A0A516L284
1016028246	2591644	A0A516L285
1016028247	2591644	A0A516L286
1016028248	2591644	A0A516L287
1016028249	2591644	A0A516L288
1016028250	10407	A0A4P8W7N3
1016028251	1322805	R4PBV0
1016028252	1322807	R4PC51
1016028253	1322460	R4PBV2
1016028254	1323036	R4PC53
1016028255	1322807	R4PC54
1016028256	1322468	R4PC55
1016028257	1323010	R4PBV6
1016028258	1322815	R4PC57
1016028259	1323010	R4PBV8
1016028260	1322806	R4PBV9
1016028261	1322808	R4PC59
1016028262	1322460	R4PBV7
1016028263	627418	R4PC56
1016028264	2584800	A0A4P8W7N9
1016028265	1322671	R4PBV4
1016028266	2583202	A0A4P8W7N8
1016028267	1323009	R4PBV3
1016028268	2582880	A0A4P8W7N7
1016028269	657758	R4PBV1
1016028270	10407	A0A4P8W7N5
1016028271	1322467	R4PC50
1016028272	2591644	A0A516L1Y9
1016028273	2591644	A0A516L289
1016028274	2591644	A0A516L1Z0
1016028275	2591644	A0A516L1Z1
1016028276	2591644	A0A516L1Z2
1016028277	2591644	A0A516L293
1016028278	2591644	A0A516L1Z4
1016028279	2591644	A0A516L295
1016028280	2591644	A0A516L1Z6
1016028281	2591644	A0A516L1Z7
1016028282	2591644	A0A516L298
1016028283	2591644	A0A516L299
1016028284	1322815	R4PC60
1016028285	1322460	R4PBW1
1016028286	1322468	R4PC62
1016028287	1323011	R4PBW3
1016028288	1322806	R4PBW4
1016028289	1322461	R4PBW5
1016028290	627415	R4PBW6
1016028291	1322804	R4PBW7
1016028292	1323011	R4PBW8
1016028293	1322809	R4PC69
1016028294	1322674	R4PC68
